cliente_id,segmento,churn_prob,churn_real,explicacao
CLI00562,Varejo,0.3966,1,"Risco de Churn: [MEDIO] (39.7%)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.8775)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5409)
  • Score de engajamento do cliente: [-] REDUZ risco (SHAP=-0.1689)"
CLI01095,Varejo,0.3955,0,"Risco de Churn: [MEDIO] (39.6%)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.5247)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.4880)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.2880)"
CLI00880,Varejo,0.3943,1,"Risco de Churn: [MEDIO] (39.4%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.4910)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.4806)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.2095)"
CLI00609,Alta Renda,0.3882,1,"Risco de Churn: [MEDIO] (38.8%)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.9411)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.2394)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.1524)"
CLI00698,Varejo,0.3857,0,"Risco de Churn: [MEDIO] (38.6%)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.5613)
  • Saldo total na custódia: [-] REDUZ risco (SHAP=-0.5236)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.4579)"
CLI00623,Varejo,0.3857,1,"Risco de Churn: [MEDIO] (38.6%)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.6297)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.4796)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.1844)"
CLI00699,Varejo,0.3792,1,"Risco de Churn: [MEDIO] (37.9%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.5117)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.2580)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.2326)"
CLI00271,Alta Renda,0.3783,0,"Risco de Churn: [MEDIO] (37.8%)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.7869)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.3047)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.1670)"
CLI00612,Varejo,0.3779,1,"Risco de Churn: [MEDIO] (37.8%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5917)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.4432)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.3496)"
CLI00112,Wealth,0.3776,0,"Risco de Churn: [MEDIO] (37.8%)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+1.4273)
  • Segmento do cliente: [-] REDUZ risco (SHAP=-1.3268)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+1.3191)"
CLI00501,Varejo,0.3758,1,"Risco de Churn: [MEDIO] (37.6%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6118)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.4492)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.4249)"
CLI00968,Varejo,0.374,0,"Risco de Churn: [MEDIO] (37.4%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6476)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.6033)
  • Saldo total na custódia: [-] REDUZ risco (SHAP=-0.1873)"
CLI00613,Varejo,0.3725,0,"Risco de Churn: [MEDIO] (37.2%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.6152)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.4438)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.3743)"
CLI00589,Varejo,0.3709,0,"Risco de Churn: [MEDIO] (37.1%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6513)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.5560)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.4287)"
CLI00548,Varejo,0.3665,1,"Risco de Churn: [MEDIO] (36.6%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.6758)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5759)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.4252)"
CLI00135,Varejo,0.3661,1,"Risco de Churn: [MEDIO] (36.6%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6819)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.3581)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.0992)"
CLI00312,Varejo,0.3652,1,"Risco de Churn: [MEDIO] (36.5%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6201)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.6178)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.3606)"
CLI00042,Varejo,0.3634,0,"Risco de Churn: [MEDIO] (36.3%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6340)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.3633)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.3257)"
CLI00765,Varejo,0.3627,0,"Risco de Churn: [MEDIO] (36.3%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.4425)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.3726)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.3316)"
CLI00007,Alta Renda,0.3616,0,"Risco de Churn: [MEDIO] (36.2%)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+1.1125)
  • Segmento do cliente: [-] REDUZ risco (SHAP=-0.4804)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.3060)"
CLI01172,Varejo,0.3538,0,"Risco de Churn: [MEDIO] (35.4%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.7013)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.4357)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.3559)"
CLI01009,Varejo,0.3527,1,"Risco de Churn: [MEDIO] (35.3%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.8146)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.7125)
  • Saldo total na custódia: [-] REDUZ risco (SHAP=-0.2239)"
CLI00610,Varejo,0.3504,1,"Risco de Churn: [MEDIO] (35.0%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6903)
  • Retorno relativo ao benchmark de mercado: [+] AUMENTA risco (SHAP=+0.2505)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.2423)"
CLI00949,Varejo,0.3503,1,"Risco de Churn: [MEDIO] (35.0%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6042)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.2929)
  • Tempo como cliente (meses): [-] REDUZ risco (SHAP=-0.2912)"
